id,created_at,text,location
1081758219322544128,2019-01-06 03:43:52,@gunnarolla - was just on facebook and saw this cibc ad! it's you! yes?! 👍 https://t.co/5iGKm6ikeR,"Vancouver, BC, Canada"
1081754765393096704,2019-01-06 03:30:08,"So good, thought I’d see it again. (@ CIBC Theatre - @broadwaychicago in Chicago, IL) https://t.co/SPCTk97Sja",Chicago
1081747071886073863,2019-01-06 02:59:34,"RT @MAAWLAW: “Teachers also said it is still unhappy with the composition of Barrick's board, which has been substantially changed in recen…",
1081745720451854336,2019-01-06 02:54:12,"“Teachers also said it is still unhappy with the composition of Barrick's board, which has been substantially chang… https://t.co/FgrKO96ev6",
1081743593776254981,2019-01-06 02:45:45,⁦@broadwaychicago⁩ Had a wonderful tour of the historic Cadillac Palace Theatre &amp; CIBC Theatre with Jonathan &amp; Terr… https://t.co/eMlr5fphqK,"Racine, Wisconsin, USA"
1081740258553794565,2019-01-06 02:32:30,"@YourTerraceBay @cibc - despite profits, @cibc no longer sees its clients in small towns as worthy of its local inv… https://t.co/RqoKoSjoL8","Terrace Bay, Ontario"
1081735210163625985,2019-01-06 02:12:26,I’ve been on hold with @cibc for 1 hours and 20 minutes. Fml,
1081728946905985025,2019-01-06 01:47:33,RT @jeanvds: Tableau excel utile car actualisé &amp; territorialisé des opérateurs @cleacopanef : #2a2c #afpa #apprentidauteil #cibc #infa #inf…,"Segré, Maine et Loire"
1081728791938969600,2019-01-06 01:46:56,"RT @rick83775620: @gmbutts Lair- Flat out Liar - There were a few flies in the ointment,” CIBC economist Royce Mendes wrote in a note to cl…",
1081722469155852289,2019-01-06 01:21:48,RT @AdamAmpd: Was sent this little gem today. I'm so glad I got to break this story in November and I look forward to covering it more. For…,"Thunder Bay, Ontario"
1081718268044308481,2019-01-06 01:05:07,PAUL INTELLIGENT D P B 25%/\ TRIANGLE OWN TECHNOLOGIES MERCEDES HYBRID SYSTEMS SONY BRAVIA PLAYSTATION VERSION FEAT… https://t.co/k40SmAvzW0,
1081718066969436160,2019-01-06 01:04:19,"Hey @RBC, why does the #Avion website count carrier surcharges as a tax when the carrier itself calls it part of th… https://t.co/N7TRC2hasW",London
1081699692914794496,2019-01-05 23:51:18,I got to be in the room where it happens 😉 @ CIBC Theatre https://t.co/8hreOtlhAp,Michigan
1081693530634899456,2019-01-05 23:26:49,@CHLHockey @TippettOwen @BarrettHayton @OHLHoundPower @ArizonaCoyotes @OHLHockey @cibc During the first world junio… https://t.co/d7orQsxHxO,"Calgary, Alberta"
1081690704462532608,2019-01-05 23:15:35,Want a $25 credit? Refer your friends to use CIBC Precious Metals Online! https://t.co/nUwiUpGyrS,
1081690557926203392,2019-01-05 23:15:00,"CIBC's Jean Gauthier shares what you can expect to see in 2019, with respect to the markets. https://t.co/2cqlk2bbsb","Lower Mainland, BC"
1081686482941890560,2019-01-05 22:58:48,Was sent this little gem today. I'm so glad I got to break this story in November and I look forward to covering it… https://t.co/UGE5Hzmj56,Earth
1081686120864325632,2019-01-05 22:57:22,"Time to move away from @RBC, should we move our services to @cibc or @scotiabank? We bank with them all so who gets… https://t.co/7smjF339x2",
1081684472741928960,2019-01-05 22:50:49,"RT @StickmanFineArt: @Erintrig @ezralevant “There were a few flies in the ointment,” CIBC economist Royce Mendes wrote in a note to clients…",
1081682486554435588,2019-01-05 22:42:56,RT @SherefSabawyPC: Joined our local @cibc branch for their annual Holiday Toy Drive. It was wonderful to see businesses and individuals he…,"Mississauga, ON, Canada"
1081671278686285831,2019-01-05 21:58:23,@animegrafmays Hi there! If you would like to further review this transaction you can connect with us 24/7 at 1-800… https://t.co/EfiRno9yz2,Canada
1081667233653374979,2019-01-05 21:42:19,"@lkeesick Thanks for letting me know, Lorraine. You'll have to access Online Banking through a web browser for the… https://t.co/ltRzGijq4M",Canada
1081654082690080768,2019-01-05 20:50:04,Holiday Gift | Pinstripe Retro Inspired Chicago Fire Jersey @ CIBC Fire Pitch https://t.co/gNJU2PgIWB,"Chicago, IL"
1081653921209307137,2019-01-05 20:49:25,Holiday Gift | Pinstripe Retro Inspired Chicago Fire Jersey @ CIBC Fire Pitch https://t.co/6qOvx4qwQe,"Chicago, IL"
1081650892183498753,2019-01-05 20:37:23,Want a $25 credit? Refer your friends to use CIBC Precious Metals Online! https://t.co/0Bps58FlbD,"Calgary, Canada  Ultra Cool"
1081650318083932160,2019-01-05 20:35:06,@CarrieReimer1 @DinoRancho No.  That would be one block further west across from train station. Across from this sp… https://t.co/UV2rrmedRB,"Saskatchewan, Canada"
1081649303909818368,2019-01-05 20:31:04,@cibc Im on mobile,
1081649208439066624,2019-01-05 20:30:42,@cibc Hello,
1081648162400555009,2019-01-05 20:26:32,"@lkeesick Hi Lorraine, please sign on to Online Banking to chat securely with us so we can help resolve this issue.… https://t.co/LlCM9dBNer",Canada
1081645248206508033,2019-01-05 20:14:57,@cibc why cant i transfer money from my chequing to my savings?,
1081644864306057216,2019-01-05 20:13:26,"We can now connect to over 10,000 financial institutions across the U.S., and now serving Canada as well with conne… https://t.co/2YsW6DYLwC",
1081644821239001088,2019-01-05 20:13:16,"Transferring funds (@ CIBC in Edmonton, AB) https://t.co/p57p6FiEAp",
1081644017669033984,2019-01-05 20:10:04,Hey #UWaterlooArts students - love data and story telling? You could win $$$ in the Data VizArt Student Challenge r… https://t.co/Z4NMbATPGc,"Waterloo, Canada"
1081642857230987264,2019-01-05 20:05:27,@SHANNIPOO @CIBC_FCIB Over to you! ^Krishan,Canada
1081641442341212160,2019-01-05 19:59:50,@cibc I cannot understand why I am not able to transfer money from jamaican to US on a weekend....you people spell inconvenience #,"Kingston, Jamaica"
1081639098874580992,2019-01-05 19:50:31,"We're excited about kicking off 2019!

Here's a quick glance at some important dates coming up this month:

1/6, 9:… https://t.co/ZLA20GWhqv","Rocky Mount, NC"
1081633701241466886,2019-01-05 19:29:04,Joined our local @cibc branch for their annual Holiday Toy Drive. It was wonderful to see businesses and individual… https://t.co/kVrDB7ycqN,"Missisauga , Canada"
1081627545181728768,2019-01-05 19:04:37,Giving back to the Community @LambtonCollege  Toronto.  Team CIBC from Scarborough District meeting and greeting ne… https://t.co/UOFUltkN1L,Scarborough in Toronto  Canada
1081625992458731520,2019-01-05 18:58:26,Want a $25 credit? Refer your friends to use CIBC Precious Metals Online! https://t.co/tLJ24LRhGP,"Brookhaven-Amesbury, Toronto"
1081615630900568065,2019-01-05 18:17:16,Catalyst Biosciences $CBIO Receives New Coverage from Analysts at CIBC https://t.co/5gC9GQvc3e,United States
1081615627146670080,2019-01-05 18:17:15,Catalyst Biosciences $CBIO Receives New Coverage from Analysts at CIBC  https://t.co/trvyTUfdID,United States
1081615531852156929,2019-01-05 18:16:52,Catalyst Biosciences $CBIO Receives New Coverage from Analysts at CIBC https://t.co/W0raqG0J99,"Florida, USA"
1081594303154073600,2019-01-05 16:52:31,"RT @rick83775620: @gmbutts Lair- Flat out Liar - There were a few flies in the ointment,” CIBC economist Royce Mendes wrote in a note to cl…",Canada
1081592140004773889,2019-01-05 16:43:55,@erin_joslin Hi Erin! I have received and replied to your DM! ^Krishan,Canada
1081590094849552385,2019-01-05 16:35:48,"RT @rick83775620: @gmbutts Lair- Flat out Liar - There were a few flies in the ointment,” CIBC economist Royce Mendes wrote in a note to cl…",Terra
1081588929030168576,2019-01-05 16:31:10,"RT @rick83775620: @gmbutts Lair- Flat out Liar - There were a few flies in the ointment,” CIBC economist Royce Mendes wrote in a note to cl…",
1081588702172905474,2019-01-05 16:30:16,The #tweets on this #Twitter handle are for entertainment purposes only and they are not investment advice $WEED… https://t.co/IkZcilIdBD,Bay Street and Howe Street
1081586308571553792,2019-01-05 16:20:45,@TRBLLGHTFLMS CIBC Square next to Scotiabank Arena?,
1081582417192804354,2019-01-05 16:05:17,Did you know @cibc hires scammers to make prank wake up calls to innocent victims who've never been clients &amp; then… https://t.co/LLx1rF33wC,Here and There
1081577019173826561,2019-01-05 15:43:50,"@gmbutts Lair- Flat out Liar - There were a few flies in the ointment,” CIBC economist Royce Mendes wrote in a note… https://t.co/tqwjr0tmdm",
1081569850990968838,2019-01-05 15:15:21,@ltsuperman Hi William! Thank you so much for your feedback! We appreciate your business and we are always happy to… https://t.co/qniQSts8AT,Canada
1081569175280074752,2019-01-05 15:12:40,@cibc Joshua Tree's closed.,
1081569056539508737,2019-01-05 15:12:12,@checkphish Hi there! Thanks for flagging this to us. We are proceeding as necessary steps to shut down the fraudulent site. ^Kaila,Canada
1081566941112807424,2019-01-05 15:03:47,@cibc Will do.,"Calgary, Alberta"
1081566629631270913,2019-01-05 15:02:33,@erin_joslin Hi Erin! I'd like to pass this along to my colleagues at our Contact Centre to have this looked into.… https://t.co/vOeyEyD6kT,Canada
1081562890258255872,2019-01-05 14:47:42,CIBC closing branch in Tamworth— not even north but still excluded. @TheAgenda https://t.co/W0ZfBsFYUF,
1081562030312706048,2019-01-05 14:44:17,"@s_uzin Hi Suzanne! If you are having trouble logging into your Paymi account, I would advise reaching out to Paymi… https://t.co/aIlFLrNghI",Canada
1081559191729463297,2019-01-05 14:33:00,Randgold Resources $GOLD Upgraded at CIBC https://t.co/HDpwn7N56x,United States
1081559184871702528,2019-01-05 14:32:58,Randgold Resources $GOLD Upgraded at CIBC  https://t.co/KqhQG5q19i,United States
1081558505063092224,2019-01-05 14:30:16,CIBC Upgrades Randgold Resources $GOLD to “Outperform”  https://t.co/LuwKY7ZkpH,United States
1081548863469772805,2019-01-05 13:51:57,Bank Montreal Que $BMO Stock Price Declined While Cibc Asset Management INC Decreased Its Position by $10.50 Millio… https://t.co/ed96OniDkJ,
1081548755239866368,2019-01-05 13:51:32,Cibc Asset Management INC Decreased Its Bank Montreal Que $BMO Stake as Stock Value Declined - https://t.co/Blw4Xu4ac1,
1081548605264146433,2019-01-05 13:50:56,Toronto Dominion Bk Ont $TD Shareholder Cibc Asset Management INC Increased Position by $7.13 Million as Stock Valu… https://t.co/Mq2wTg9Ld3,
1081548566441705472,2019-01-05 13:50:47,Toronto Dominion Bk Ont $TD Holder Cibc Asset Management INC Has Increased Holding - https://t.co/GjTNrmjf9b,
1081546330823163904,2019-01-05 13:41:54,CIBC Reiterates “Sector Outperform” Rating for Barrick Gold $ABX https://t.co/lKmkxgEJfp,United States
1081546328033935362,2019-01-05 13:41:53,CIBC Reiterates “Sector Outperform” Rating for Barrick Gold $ABX  https://t.co/SiUud4II38,United States
1081543835862401024,2019-01-05 13:31:59,Gilead Sciences $GILD Upgraded to Outperform by CIBC https://t.co/NzgkvYnO33,United States
1081543633973710848,2019-01-05 13:31:11,Gilead Sciences $GILD Stock Rating Upgraded by CIBC https://t.co/b6FGlRSeu9,
1081538488145711105,2019-01-05 13:10:44,"Talent Acquisition Partner: CIBC (Edmonton AB): ""social media presence, and prospect talent through your network. P… https://t.co/5C5WN9EFzQ",Canada
1081532977518137344,2019-01-05 12:48:50,"Application Consultant: CIBC (Toronto ON): ""web services, Test Driven Development (TDD), writing Unit Test as well… https://t.co/3aTOZabITU",Canada
1081532933008179200,2019-01-05 12:48:39,"Représentant principal, Service à la clientèle: CIBC (Vancouver BC): ""Nous avons pour mission de bâtir une banque d… https://t.co/RgkMYDuFMO",Canada
1081530229724798977,2019-01-05 12:37:55,"Application Consultant: CIBC (Toronto ON): ""Application Consultant We're on a mission to build the relationship-foc… https://t.co/Q8Ypycnugy",Canada
1081528722551963648,2019-01-05 12:31:55,"Conseiller financier (spécialiste en services financiers au Québec) Urban L6 MFDA/AMF: CIBC (Vancouver BC): ""Nous a… https://t.co/JMqA3n8P3u",Canada
1081521221458644994,2019-01-05 12:02:07,"Java Developer (RESTful APIs): CIBC (Toronto ON): ""What You'll Be Doing You'll be at the heart of a team bringing i… https://t.co/JQooBR6Xp7",Canada
1081520833628114945,2019-01-05 12:00:35,A new year is a new opportunity for you to pursue further education or streamline your finances. Let CIBC FirstCari… https://t.co/ik4oQPNrko,Jamaica
1081520830339796993,2019-01-05 12:00:34,A new year is a new opportunity for you to pursue further education or streamline your finances. Let CIBC FirstCari… https://t.co/e7N6NNRaXi,Bahamas
1081520829450592257,2019-01-05 12:00:34,A new year is a new opportunity for you to pursue further education or streamline your finances. Let CIBC FirstCari… https://t.co/MAJhygV0U3,Barbados
1081520792284864512,2019-01-05 12:00:25,A new year is a new opportunity for you to pursue further education or streamline your finances. Let CIBC FirstCari… https://t.co/ACCsEsi6p8,The Caribbean
1081497017082273792,2019-01-05 10:25:56,"There is a fraudulent message pretending to be CIBC sent via a text message. If you see it,report it. https://t.co/gHSAodLDnR",
1081488913166823426,2019-01-05 09:53:44,USD/CAD: Towards 1.32 In Q1 – CIBC https://t.co/tQBRNBvxH8 https://t.co/dn6m6M2jcv,🌎
1081474727875534849,2019-01-05 08:57:22,@Dogs_ruleme @TerryGlavin @macleans @InklessPW He is on the board of directors for Telus and CIBC,
1081467336362729472,2019-01-05 08:28:00,"Test Coordinator: CIBC (Toronto ON): ""web application testing, HP ALM, JIRA and experience as a lead for QA activit… https://t.co/r67Gejgo5q",Canada
1081466425678671873,2019-01-05 08:24:23,"Test Coordinator: CIBC (Toronto, ON): ""You'll Be Doing You'll be joining Commercial Banking and Payment Technology'… https://t.co/kxSixWp4e9","Toronto, Ontario"
1081466384725479424,2019-01-05 08:24:13,"Test Coordinator: CIBC (Toronto, ON): ""You'll Be Doing You'll be joining Commercial Banking and Payment Technology'… https://t.co/AKiNgGSf9n","Toronto, Ontario"
1081465121212456961,2019-01-05 08:19:12,"Senior Financial Services Representative- Small Business: CIBC (Toronto ON): ""Financial Services Representative. Bu… https://t.co/SWV665m0JF",Canada
1081456549560610816,2019-01-05 07:45:08,USD/CAD: Towards 1.32 In Q1 – CIBC https://t.co/JJxdvnujQV https://t.co/C2qiEe4mGr,Online
1081437562848374784,2019-01-05 06:29:41,CIBC Trims TFI International (TFII) Target Price to C$43.00  https://t.co/qIoC81bN67,
1081437301430013953,2019-01-05 06:28:39,CIBC Trims Canadian National Railway $CNR Target Price to C$118.00 https://t.co/qR2sLim5Q8,
1081431211141152769,2019-01-05 06:04:27,@Brandysull Ps- the amount of CIBC atms/abms I’ve seen can be counted on one hand. Ain’t nobody got time for multilink.,Jamaica
1081430466773860352,2019-01-05 06:01:29,"@mhrwilliams Lol another aside, tbh I’d recommend CIBC’s Visa Debit in lieu of whatever use case BNS’ would befit.",Jamaica
1081429404499070977,2019-01-05 05:57:16,"@cibc Thanks Shara, yes! today was unusual too but once I got through it was a good experience!",
1081428332519084032,2019-01-05 05:53:01,RT @forexcrunch: CAD: Depreciation not yet a risk to inflation - CIBC - https://t.co/CWWX3OZhK1,
1081400578083700737,2019-01-05 04:02:43,"@cibc you will find cibc is the best bank to deal with  today I had a major problem with freedom mobile
They help m… https://t.co/fqVtaWKmV5",
1081397579743555585,2019-01-05 03:50:49,PAUL INTELLIGENT FACEBOOK NEW YEAR PITCH DJ151CANADA MONTREAL CAPITAL CITI 2018 $20$COIN SPACE SHIP ANGELS NINTENDO… https://t.co/HLu3gSiShl,
1081385303334703105,2019-01-05 03:02:02,Private Wealth Management — Wealth Your Way Podcast: Are Your Investments In Your Social Circle?… https://t.co/OGHOGIq7XO,"Cleveland, OH"
1081385195842854913,2019-01-05 03:01:36,"High five @cibc, thanks for the phone call to welcome us to our new mortgage...except we have had a mortgage with y… https://t.co/mVvLA6QVIe","Calgary, Alberta"
1081375906193702912,2019-01-05 02:24:41,"Send money to Sri Lanka using CIBC's Global Money Transfer this New Year!

Use promo code ""GMT18"" for additional sa… https://t.co/ElMk1NGHdM","Toronto, Ontario, Canada"
1081372669994364929,2019-01-05 02:11:50,@cibc I am online I just can’t access paymi. Either on my computer or phone,"Kelowna, British Columbia"
1081369238806425602,2019-01-05 01:58:12,"RT @SWGoldReport: Coverage Resumed on Global Gold Major Facing 'New Era': https://t.co/N6o0KIJ2MZ 

A CIBC report highlighted why investors…",USA
1081362435863265280,2019-01-05 01:31:10,"$CM.TO Globe says CIBC was hardest hit bank stock in 2018
The Big Six bank stocks fell by an average of 12 per cent… https://t.co/UJz3WWZ0MC",🇨🇦
1081361537187614720,2019-01-05 01:27:35,#CIBC Is the best Canadian bank for consumers. #CIBCnewglasgow and #CIBCTruro are the best of the #best https://t.co/8lpFjzmhrf,"Nova Scotia, Canada"
1081360555925884928,2019-01-05 01:23:41,CAD: Depreciation not yet a risk to inflation - CIBC https://t.co/E5tPJybjt0 https://t.co/pwWC82sPsn,
1081356096047120385,2019-01-05 01:05:58,We are finally here!! Woohoo!! @ CIBC Theatre https://t.co/ESOFc9fGcz,
1081355493774381056,2019-01-05 01:03:34,"@sarahsuebeth Sarah, this is definitely not the impression that we want to leave you with. I'd like to forward your… https://t.co/q1Ffhq3XTB",Canada
1081354303409934338,2019-01-05 00:58:51,We are finally here!! Woohoo!! @ CIBC Theatre https://t.co/k5AlHyqkbD,
1081349492958527490,2019-01-05 00:39:44,@SimpliiFin Hi! Got my pin for my Simplii Visa but never got around to hitting up a CIBC ATM over the holidays and… https://t.co/sGBPY30dkH,Ottawa
1081346443200335872,2019-01-05 00:27:37,"Check out ""Winter Family Day"" at the CIBC Fire Pitch  #cf97 https://t.co/paiME3o9cO @Eventbrite",Harlem End
1081344321515855872,2019-01-05 00:19:11,"Derivatives Specialist, Derivatives Operations: CIBC Mellon (Toronto, ON): ""processes derivative transactions and i… https://t.co/BBa91Qk2Yh","Toronto, Ontario"
1081343712117116930,2019-01-05 00:16:46,"My mom did not get her weekend email @TimHortons 
coupon for using her @cibc double double Visa last month and was… https://t.co/PB4cHcliff",Manitoba
1081337996031545344,2019-01-04 23:54:03,"RT @MHNonline: Avesta Sells Orlando Apartments for $46M: https://t.co/Dg4JBck2h5
@cibc https://t.co/p6Zi2Uf8CL",Florida
1081337930545680384,2019-01-04 23:53:47,RT @StolleryKids: You only have until the end of the month to get your Charity Bears inspired by Jack &amp; Lily Pinchuk! Stop by your local Wa…,"Edmonton, Alberta, Canada "
1081336991264968704,2019-01-04 23:50:03,@atechno Scotiabank and CIBC FC.,Jamaica
1081335991791693828,2019-01-04 23:46:05,"@cibc No. I waited on hold for 5 hours, visited your branch twice, and have an appointment arranged for next week.… https://t.co/EuIs2n9EFy","Saskatchewan, Canada"
1081335048853438464,2019-01-04 23:42:20,"@Sthilairec Est-ce que le Palladium existe tjrs à Longueuil?🤔
Ça donne envie d'aller patiner au son d'une valse de… https://t.co/LG2XKKclEH","Québec, Canada"
1081334781596655616,2019-01-04 23:41:16,"the loonie was the second worst performing major currency in the world against the U.S. dollar in the last quarter,… https://t.co/nCAjEVeWkW",
1081334272823181313,2019-01-04 23:39:15,"I have an old mac mini from 2009.  Most have some issues with WiFi as working OK on another computer.  Thanks, https://t.co/38qsYFPjSz","Pouch Cove, NL/Worldwide"
1081331682555449350,2019-01-04 23:28:57,@GlobalTom @JACruickshank @BenSpurr I believe you mean CIBC Square railpark which is too far east outside platform… https://t.co/PcvGAk3sR4,Toronto 
1081329379613921280,2019-01-04 23:19:48,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,Canada
1081328075068096518,2019-01-04 23:14:37,"@sarahsuebeth Hey, Sarah. We didn't mean to disregard your previous feedback. We were experiencing higher than norm… https://t.co/6tueLYM4JY",Canada
1081324503333068806,2019-01-04 23:00:26,"Coverage Resumed on Global Gold Major Facing 'New Era': https://t.co/N6o0KIJ2MZ 

A CIBC report highlighted why inv… https://t.co/iKnBzMBisO",
1081323946711093248,2019-01-04 22:58:13,USD/CAD: Towards 1.32 In Q1 – CIBC https://t.co/iTYkbXAf8K,
1081316944223956992,2019-01-04 22:30:24,"Canadians are most concerned about rising inflation, the loonie’s weakness and higher interest rates, according to… https://t.co/hVLjq1D2uz",
1081316112053215232,2019-01-04 22:27:05,@Shareefa_a_h You can definitely contact us directly with the abroad number to get this done. Please call us 24/7 a… https://t.co/uh6lRF7YTu,Canada
1081315345674182656,2019-01-04 22:24:02,"@cibc Unfortunately, I’m not in Canada any more. Therefore I canceled my phone number so I can’t receive any calls… https://t.co/zIhntwV9ZJ",
1081314517349478400,2019-01-04 22:20:45,@Shareefa_a_h Hi Shareefa! Our experience has been that email accounts are susceptible to phishing and malware frau… https://t.co/RlkM5cpLbP,Canada
1081313227642830848,2019-01-04 22:15:37,Purchase a mutual fund and you are investing in a pool of securities managed by our investment experts. CIBC offers… https://t.co/95uzV73bIz,"Regina, Saskatchewan"
1081312687555072002,2019-01-04 22:13:29,"@Jenmtlcanada Hi, I've received your DM and I've replied to you there. ^Nida",Canada
1081312444662730752,2019-01-04 22:12:31,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/ct3SOcvMwT,Canada
1081312209584750593,2019-01-04 22:11:35,"@cibc hi, is it possible to reset my online password using email address instead of my phone number?",
1081312108954963968,2019-01-04 22:11:11,@cibc Hello! I will be in touch with the local branch next week as we investigate my case further. I will be sure t… https://t.co/kLcX7BwN18,"Saskatchewan, Canada"
1081310586573598720,2019-01-04 22:05:08,"Inquiets du coût de la vie et de la faiblesse du dollar, la priorité 2019 des Canadiens est de rembourser leurs… https://t.co/UvS0njYvKu",Montréal
1081310279386963969,2019-01-04 22:03:55,@chiy_canada HiChiy! We can only respond to posts in either English or French. Please reply back in either language… https://t.co/7SgsLat6ve,Canada
1081309657828777984,2019-01-04 22:01:26,Paying down debt is the #1 goal for Canadians says a new CIBC poll. That marks the ninth straight year in which deb… https://t.co/89r6aG1fnq,"Edmonton, AB"
1081309657400991745,2019-01-04 22:01:26,"CIBC's Jean Gauthier shares what you can expect to see in 2019, with respect to the markets. https://t.co/DRERnjewU2",Canada
1081309348515717121,2019-01-04 22:00:13,USD/CAD: Towards 1.32 In Q1 – CIBC  #forextrader https://t.co/XxZzTeFJhM,
1081308641238622208,2019-01-04 21:57:24,USD/CAD: Towards 1.32 In Q1 – CIBC: The Canadian economy enjoyed an upbeat job… https://t.co/KUTCOiy89c #fxtrading,Sweden
1081306428927664130,2019-01-04 21:48:37,"@Erintrig @caperxx @ezralevant “There were a few flies in the ointment,” CIBC economist Royce Mendes wrote in a not… https://t.co/DL6EhJFfM7",Edmonton
1081305377382182912,2019-01-04 21:44:26,"@Erintrig @GraniteEagle @ezralevant @SavageNation “There were a few flies in the ointment,” CIBC economist Royce Me… https://t.co/c0EF6fhzT8",Edmonton
1081305264777658368,2019-01-04 21:43:59,"@Erintrig @ezralevant “There were a few flies in the ointment,” CIBC economist Royce Mendes wrote in a note to clie… https://t.co/XhNNdpYht2",Edmonton
1081302896824614912,2019-01-04 21:34:34,@cibc Thanks Louie for helping me.,"Vancouver, British Columbia"
1081301829768675328,2019-01-04 21:30:20,@RobertJGlasco Hi again! Can you please confirm whether you're using the app or the full site on your computer to r… https://t.co/Er66clIHiI,Canada
1081300994233905153,2019-01-04 21:27:01,"@tegan_jean Hi Tegan! Based on the error code you're getting, we will need to speak with you. Please give us a call… https://t.co/dhy4nrCsmQ",Canada
1081300979620950016,2019-01-04 21:26:57,@reubenlovesu Thanks Ruben! I have forwarded this to the Banking Centre Leader for further review! We appreciate yo… https://t.co/UqjHPKYM0z,Canada
1081300870871027712,2019-01-04 21:26:31,"Coverage Resumed on Global Gold Major Facing 'New Era': https://t.co/bAL5y6MMg8 

A CIBC report highlighted why inv… https://t.co/kmh8M6oufh",
1081299656980729856,2019-01-04 21:21:42,RT @StolleryKids: You only have until the end of the month to get your Charity Bears inspired by Jack &amp; Lily Pinchuk! Stop by your local Wa…,
1081299228884750336,2019-01-04 21:20:00,"@cibc 4755 Kingsway
Burnaby
British Columbia","Vancouver, British Columbia"
1081299190955806720,2019-01-04 21:19:51,@MFBazzo @ManonBevillard @LeFredSavard Il pourrait avoir jusqu'à 96 mois de reconnaissance en passant par : Desjard… https://t.co/2XDLUSwV8d,La rive nord 
1081298887250333696,2019-01-04 21:18:38,"RT @catastrophizer: ""Atikokan's TD and CIBC bank branches closed last year; only a small RBC branch remains. If Williams wants to bank in p…","Toronto, ON"
1081298284696821760,2019-01-04 21:16:15,"To resolve my issue with @CIBC_FCIB I :
Called a million times
Sent email to customer care
Visited branch
Called an… https://t.co/Q9EKeqXypE",Ova Desso
1081298248810225664,2019-01-04 21:16:06,@cibc Kingsway in front of Metrotown mall. I’m still here and no one is ever bothered with the long line up..please… https://t.co/zAzoV03Pj7,"Vancouver, British Columbia"
1081297810748817410,2019-01-04 21:14:22,"@reubenlovesu Thanks for reaching out, Ruben! Can you please confirm if this is the Kingsway and Joyce Banking Cent… https://t.co/FL0EcF98aN",Canada
1081296248026497024,2019-01-04 21:08:09,CIBCに4回も国際電話掛けてんのに担当者と話せないってどゆことー ２週間風邪で休みとかありー？居留守じゃないだろーなー笑 #canada #cibc,
1081295409950089217,2019-01-04 21:04:49,Hello @cibc Kingsway- your service is super slow!! Please do something about it. Why are you cutting down manpower… https://t.co/qP88m22qRc,"Vancouver, British Columbia"
1081294877307002880,2019-01-04 21:02:42,RT @CAFANET: AMAZING day learning #FarmMgtUpdate Feb 7 @CityofRedDeer w/ @DobbiePeter @fao_alberta on #Oil &amp; #gas #water #SurfaceRights @FC…,"Calgary, Alberta"
1081293758568620032,2019-01-04 20:58:16,@cibc I’m currently OS and I can’t login - saying I’ve entered my password incorrectly too many times (which is odd… https://t.co/HCGb98wdr9,Sydney
1081293187149385728,2019-01-04 20:55:59,#Hamilton is in #Chicago! Have you seen the play everyone has been talking about? Here's your chance! Don't miss yo… https://t.co/wRnfbE7dRM,
1081290791631368192,2019-01-04 20:46:28,"Financial Services Representative II 
CIBC Haliburton, ON
https://t.co/qCBskaN9Bj https://t.co/qCBskaN9Bj","Bancroft, Ontario"
1081289280041828352,2019-01-04 20:40:28,"@cibc I tried to reset my password and it came up with this  We're sorry, CIBC Online Banking is currently unavaila… https://t.co/7vX0I6RWw7","Pouch Cove, NL/Worldwide"
1081283510285914112,2019-01-04 20:17:32,"RT @MHNonline: Avesta Sells Orlando Apartments for $46M: https://t.co/Dg4JBck2h5
@cibc https://t.co/p6Zi2Uf8CL",San Gabriel Valley
1081283498537873408,2019-01-04 20:17:29,@cibc Thanks :) ^SB,The Caribbean
1081283351967924224,2019-01-04 20:16:55,"@pixie_purfect Hello, sorry to hear about this experience. Please send us a DM with location details so we could investigate. ^SB",The Caribbean
1081282618983739392,2019-01-04 20:14:00,"Avesta Sells Orlando Apartments for $46M: https://t.co/Dg4JBck2h5
@cibc https://t.co/p6Zi2Uf8CL","New York, NY"
1081282480890675200,2019-01-04 20:13:27,@pixie_purfect @CIBC_FCIB Over to you! ^Kristina,Canada
1081282229890961410,2019-01-04 20:12:27,@kristenvsmothra Hi there! Thank you very much for confirming these details. I've forwarded your feedback to the ap… https://t.co/x0tWjAyqIe,Canada
1081280846215217153,2019-01-04 20:06:57,USD/CAD: Towards 1.32 In Q1 - CIBC - https://t.co/P8zbDPxOnN https://t.co/5aYr3ZwsIm,Barcelona
1081279872335409152,2019-01-04 20:03:05,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/yLuZZ0kCgT,"Mississauga, Ontario  "
1081279254661382145,2019-01-04 20:00:38,"#WeekendInspiration - There are no limits to what you can accomplish, except the limits you place on your own think… https://t.co/VAC2MCwHer",The Caribbean
1081279110658383879,2019-01-04 20:00:03,Gilead Sciences $GILD Upgraded by CIBC to Outperform https://t.co/reaaeviTzx,
1081278929711837186,2019-01-04 19:59:20,😂😂😂 CIBC brite nuh fuck. Their in branch ATM ain't working and they want to charge me to withdraw funds. 😂😂😂,Jamaica
1081278423941738497,2019-01-04 19:57:20,Gilead Sciences (GILD) Upgraded by CIBC to Outperform  https://t.co/wphTJbsb6B,
